book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name
3847,31,Diane Chamberlain,2011,The Midwife`s Confession,4.05,28570,2933,11,Fiction
3848,51,Rachel Renée Russell,2011,"Tales from a Not-So-Talented Pop Star (Dork Diaries,#3)",4.31,25003,866,11,Fiction
3849,19,Craig Thompson,2011,Habibi,4.04,28417,2801,6,Comics
3850,87,Anthony Horowitz,2011,"The House of Silk (Sherlock Holmes,#1)",3.95,29174,3266,15,Mystery
3851,67,Nelson DeMille,2000,"The Lion`s Game (John Corey,#2)",4.17,26582,1080,11,Fiction
3852,23,Jennifer L. Armentrout,2012,"Deity (Covenant,#3)",4.41,41597,2952,10,Fantasy
3854,13,"Kanoko Sakurakouji,JN Productions,Pancha Diaz",2007,"Black Bird,Vol. 01 (Black Bird,#1)",4.08,27291,483,20,Manga
3855,34,"Erin Watt,Elle Kennedy,Jen Frederick",2016,"Paper Princess (The Royals,#1)",4.08,41366,5460,17,Romance
3856,45,Tom Perrotta,2004,Little Children,3.61,26333,2100,11,Fiction
3859,36,Kresley Cole,2008,Dark Desires After Dusk (Immortals After Dark #6),4.38,37539,1138,17,Romance
3861,25,Chris Bohjalian,2012,The Sandcastle Girls,3.86,29203,4212,11,Fiction
3862,27,"Rachel Caine,Cynthia Holloway",2010,"Kiss of Death (The Morganville Vampires,#8)",4.22,35314,980,18,Young Adult
3863,32,Laurelin Paige,2013,"Fixed on You (Fixed,#1)",4.16,42149,2460,17,Romance
3864,15,"James Patterson,NaRae Lee",2009,"Maximum Ride,Vol. 1 (Maximum Ride: The Manga,#1)",4.24,26495,1106,20,Manga
3865,72,"Nora Roberts,MacLeod Andrews",2012,"The Last Boyfriend (Inn BoonsBoro,#2)",4.06,34274,2098,17,Romance
3866,53,"Lene Kaaberbøl,Agnete Friis",2008,"The Boy in the Suitcase (Nina Borg,#1)",3.6,27066,2907,15,Mystery
3867,41,Jon Ronson,2015,So You`ve Been Publicly Shamed,3.91,27846,3335,16,Nonfiction
3869,60,D.B.C. Pierre,2003,Vernon God Little,3.58,24473,1180,11,Fiction
3870,98,Michael Connelly,2000,"A Darkness More Than Night (Harry Bosch,#7; Terry McCaleb,#2; Harry Bosch Universe,#9)",4.12,31123,1151,15,Mystery
3873,46,Nora Roberts,2016,The Obsession,4.18,37511,3257,17,Romance
3874,28,Laurell K. Hamilton,2006,"Micah (Anita Blake,Vampire Hunter,#13)",3.62,38534,842,10,Fantasy
3875,22,Chloe Neill,2010,"Twice Bitten (Chicagoland Vampires,#3)",4.23,40583,1525,10,Fantasy
3876,88,Patricia Cornwell,2000,"The Last Precinct (Kay Scarpetta,#11)",3.83,28674,440,15,Mystery
3877,22,Jennifer Close,2011,Girls in White Dresses,3.12,27866,2984,11,Fiction
3879,41,Gayle Forman,2013,"Just One Year (Just One Day,#2)",3.9,34354,3763,18,Young Adult
3880,58,Sylvia Day,2016,"One with You (Crossfire,#5)",4.04,38501,4023,17,Romance
3882,36,Chris Guillebeau,2012,"The $100 Startup: Reinvent the Way You Make a Living,Do What You Love,and Create a New Future",3.85,27753,1122,4,Business
3885,23,Trevor Noah,2016,Born a Crime: Stories From a South African Childhood,4.49,53429,7736,16,Nonfiction
3888,14,Justina Chen,2009,North of Beautiful,3.92,32800,2110,18,Young Adult
3891,38,Beth Harbison,2007,"Shoe Addicts Anonymous (Shoe Addict,#1)",3.57,24866,882,11,Fiction
3893,58,Bill Bryson,2007,Shakespeare: The World as Stage,3.79,29299,2327,16,Nonfiction
3894,47,Nicholas Evans,2001,The Smoke Jumper,4.05,26423,686,11,Fiction
3895,22,Julia Hoban,2009,Willow,3.94,29766,1908,18,Young Adult
3896,58,Hillary Rodham Clinton,2003,Living History,3.75,24813,953,16,Nonfiction
3897,23,"Jeph Loeb,Tim Sale",2000,Batman: Dark Victory,4.11,23600,591,6,Comics
3898,64,Edmund de Waal,2009,The Hare With Amber Eyes: A Family`s Century of Art and Loss,3.85,26024,2602,16,Nonfiction
3901,58,Lissa Price,2012,"Starters (Starters,#1)",3.91,35524,4102,18,Young Adult
3902,31,Kresley Cole,2008,Dark Needs at Night`s Edge (Immortals After Dark #5),4.32,38554,1199,17,Romance
3908,13,"Heather Cocks,Jessica  Morgan",2015,The Royal We,3.8,28583,4222,11,Fiction
3909,50,Julia Quinn,2000,"The Viscount Who Loved Me (Bridgertons,#2)",4.19,38804,1577,17,Romance
3910,42,"Dave Barry,Ridley Pearson,Greg Call",2006,"Peter and the Shadow Thieves (Peter and the Starcatchers,#2)",4.15,30821,1289,10,Fantasy
3912,33,Jane Green,2008,The Beach House,3.62,27219,2316,11,Fiction
3914,43,Jeffrey Archer,2013,"Best Kept Secret (The Clifton Chronicles,#3)",3.94,26496,1980,11,Fiction
3915,27,Robert Charles Wilson,2005,"Spin (Spin,#1)",4.01,28088,1851,25,Science Fiction
3919,24,Laurie Halse Anderson,2007,Twisted,3.83,30650,2727,18,Young Adult
3921,46,"Dean Koontz,Kevin J. Anderson,Scott Brick",2005,"Prodigal Son (Dean Koontz`s Frankenstein,#1)",4.01,29075,1403,31,Horror
3922,25,"Jane Yolen,Mark Teague",2000,How Do Dinosaurs Say Good Night?,4.13,28188,584,11,Fiction
3926,25,Kresley Cole,2010,Demon from the Dark (Immortals After Dark #10),4.47,36412,1257,17,Romance
3927,39,J.R. Ward,2014,"The King (Black Dagger Brotherhood,#12)",4.37,38218,4240,17,Romance
3931,14,Kyle Idleman,2011,Not a Fan: Becoming a Completely Committed Follower of Jesus,4.23,23506,1042,16,Nonfiction
3932,30,Bryan Lee O`Malley,2006,"Scott Pilgrim,Volume 3: Scott Pilgrim & The Infinite Sadness",4.29,30451,986,6,Comics
3933,34,Mary Roach,2005,Spook: Science Tackles the Afterlife,3.57,27737,2306,16,Nonfiction
3935,50,Lisa Kleypas,2007,"Sugar Daddy (Travises,#1)",4,33684,1756,17,Romance
3937,78,"Richard Bachman,Stephen King",2007,Blaze,3.65,30127,1230,31,Horror
3940,67,Tess Gerritsen,2010,"Ice Cold (Rizzoli & Isles,#8)",4.14,30184,1831,15,Mystery
3943,24,Simone Elkeles,2007,"Leaving Paradise (Leaving Paradise,#1)",4.02,38657,2292,18,Young Adult
3946,49,Karl Marlantes,2009,Matterhorn,4.25,26574,2664,11,Fiction
3947,38,"Trenton Lee Stewart,Diana Sudyka",2008,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society,#2)",4.19,33844,2145,11,Fiction
3950,74,Jordan Belfort,2007,The Wolf of Wall Street,3.67,22765,1915,16,Nonfiction
3952,29,Amor Towles,2016,A Gentleman in Moscow,4.37,46320,7226,11,Fiction
3953,18,Michelle Alexander,2010,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,4.49,27002,3438,16,Nonfiction
3955,28,Cristina Henriquez,2014,The Book of Unknown Americans,3.85,25028,3233,11,Fiction
3956,30,Lauren DeStefano,2012,"Fever (The Chemical Garden,#2)",3.79,38997,3219,18,Young Adult
3958,50,Kate Atkinson,2008,"When Will There Be Good News? (Jackson Brodie,#3)",3.97,28875,2637,11,Fiction
3959,24,"Brian Azzarello,Lee Bermejo",2008,The Joker,4.04,23967,764,6,Comics
3961,34,Jenny Offill,2014,Dept. of Speculation,3.72,24533,3938,11,Fiction
3962,10,Susan Meissner,2015,Secrets of a Charmed Life,4.17,25643,3102,11,Fiction
3966,71,Frank McCourt,2005,"Teacher Man (Frank McCourt,#3)",3.73,26183,2065,16,Nonfiction
3967,7,Ellen Schreiber,2008,"Vampire Kisses: The Beginning (Vampire Kisses,#1-3)",4.12,25846,480,17,Romance
3968,41,Eoin Colfer,2012,"The Last Guardian (Artemis Fowl,#8)",4.15,36931,1983,10,Fantasy
3970,28,Rachel Caine,2010,"Ghost Town (The Morganville Vampires,#9)",4.27,33431,1125,18,Young Adult
3975,24,Cynthia Hand,2013,"Boundless (Unearthly,#3)",4.15,38101,3716,18,Young Adult
3976,47,John Grisham,2016,The Whistler,3.87,38967,3480,11,Fiction
3977,13,"Katsura Hoshino,Mayumi Kobayashi",2004,"D.Gray-man,Volume 01",4.21,24060,231,20,Manga
3979,82,"Ian Caldwell,Dustin Thomason",2004,The Rule of Four,3.22,28872,1984,11,Fiction
3980,30,Jessica Sorensen,2013,"The Redemption of Callie & Kayden (The Coincidence,#2)",4.11,43215,2952,17,Romance
3981,6,"Gene Luen Yang,Bryan Konietzko,Michael Dante DiMartino,Dave Marshall,Gurihiru",2013,"Avatar: The Last Airbender (The Search,#1)",4.29,19963,449,6,Comics
3982,97,Michael Connelly,2005,"The Closers (Harry Bosch,#11; Harry Bosch Universe,#13)",4.08,29798,1229,15,Mystery
3983,63,Erin Hunter,2003,"Fire and Ice (Warriors,#2)",4.36,32641,1276,11,Fiction
3984,46,Gena Showalter,2009,The Darkest Whisper (Lords of the Underworld #4),4.33,36739,1036,17,Romance
3985,22,Rob Sheffield,2007,Love Is a Mix Tape,3.83,24597,2403,16,Nonfiction
3987,8,Marybeth Mayhew Whalen,2016,The Things We Wish Were True,3.83,29662,2022,11,Fiction
3990,37,Laurell K. Hamilton,2007,"The Harlequin (Anita Blake,Vampire Hunter #15)",3.9,37781,819,10,Fantasy
3991,27,Sarah Weeks,2004,So B. It,4.1,27496,2467,11,Fiction
3992,30,Margaret Peterson Haddix,2008,"Found (The Missing,#1)",3.97,32955,3412,25,Science Fiction
3993,20,Emily Giffin,2016,First Comes Love,3.6,28025,2468,11,Fiction
3998,67,Marian Keyes,2002,"Angels (Walsh Family,#3)",3.73,27576,680,11,Fiction
3999,26,Brandon Mull,2011,"A World Without Heroes (Beyonders,#1)",4.07,28479,2513,10,Fantasy
4000,43,John Flanagan,2008,"The Kings of Clonmel (Ranger`s Apprentice,#8)",4.29,34595,971,10,Fantasy
4001,42,Joe Hill,2016,The Fireman,3.92,27936,4707,31,Horror
4002,43,Pittacus Lore,2014,"The Revenge of Seven (Lorien Legacies,#5)",4.28,29754,2460,18,Young Adult
4005,52,Lolly Winston,2004,Good Grief,3.72,25350,1330,11,Fiction
4006,79,"George R.R. Martin,Gary Gianni",2013,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg,#1-3)",4.19,29445,2769,10,Fantasy
4007,24,Melissa de la Cruz,2010,"Misguided Angel (Blue Bloods,#5)",3.93,34938,1214,18,Young Adult
4008,15,Madeline Sheehan,2012,"Undeniable (Undeniable,#1)",4.08,44425,4428,17,Romance
4009,57,Candace Bushnell,2000,Four Blondes,2.8,23272,943,11,Fiction
4011,27,Robert Bryndza,2016,"The Girl In The Ice (Detective Erika Foster,#1)",3.95,37924,2987,15,Mystery
4012,13,"Joss Whedon,Georges Jeanty",2007,"Buffy the Vampire Slayer: The Long Way Home (Season 8,#1)",3.96,27015,997,6,Comics
4013,34,Anthony Bourdain,2010,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,3.73,24355,2102,16,Nonfiction
4017,78,Bernard Cornwell,2005,"The Pale Horseman (The Saxon Stories,#2)",4.27,27061,1096,11,Fiction
4020,62,Dave Eggers,2012,A Hologram for the King,3.29,22851,2774,11,Fiction
4021,40,"Jay Asher,Carolyn Mackler",2011,The Future of Us,3.58,36771,5271,18,Young Adult
4022,53,James Patterson,2008,"Cross Country (Alex Cross,#14)",3.83,29311,1708,15,Mystery
4023,14,Kristen Ashley,2008,"Rock Chick (Rock Chick,#1)",4.2,44989,3368,17,Romance
4024,20,Suzanne Young,2013,"The Program (The Program,#1)",4.07,32905,4437,18,Young Adult
4025,102,Michael Connelly,2002,"City of Bones (Harry Bosch,#8; Harry Bosch Universe,#10)",4.04,29896,1239,15,Mystery
4026,36,Peter F. Hamilton,2005,Judas Unchained,4.3,24333,901,25,Science Fiction
4027,66,Alexander McCall Smith,2001,"Morality for Beautiful Girls (No. 1 Ladies` Detective Agency,#3)",3.97,32422,1507,15,Mystery
4028,15,Jennifer Echols,2009,Going Too Far,3.93,35666,1673,17,Romance
4029,53,Philipp Meyer,2012,The Son,3.98,24320,3032,11,Fiction
4030,28,Sherrilyn Kenyon,2007,"The Dream Hunter (Dark-Hunter #10,Dream-Hunter #1)",4.06,36336,867,17,Romance
4032,7,Bryn Greenwood,2016,All the Ugly and Wonderful Things,4.12,35184,5837,11,Fiction
4033,24,Sarah Dessen,2013,The Moon and More,3.63,31583,3020,18,Young Adult
4036,50,"Kathy Reichs,Brendan Reichs",2010,"Virals (Virals,#1)",3.94,32237,2630,18,Young Adult
4037,27,"Laura Schroff,Alex Tresniowski,Valerie Salembier",2010,"An Invisible Thread: The True Story of an 11-Year-Old Panhandler,a Busy Sales Executive,and an Unlikely Meeting with Destiny",4,24873,3581,16,Nonfiction
4038,3,"P.C. Cast,Kristin Cast",2007,"Marked / Betrayed / Chosen / Untamed (House of Night,#1-4)",4.37,22440,263,10,Fantasy
4041,3,Justin Cronin,2016,"The City of Mirrors (The Passage,#3)",4.2,26873,3555,31,Horror
4044,34,Jacqueline Carey,2002,"Kushiel`s Chosen (Phèdre`s Trilogy,#2)",4.31,30505,829,10,Fantasy
4045,8,Chetan Bhagat,2014,Half Girlfriend,3.16,27146,2067,17,Romance
4048,47,"James Patterson,Maxine Paetro",2012,"11th Hour (Women`s Murder Club,#11)",4.02,29552,1792,15,Mystery
4049,19,"Orson Scott Card,Aaron Johnston",2012,"Earth Unaware (The First Formic War,#1)",3.91,29693,1214,25,Science Fiction
4051,38,Daisy Goodwin,2010,The American Heiress,3.41,28874,3901,11,Fiction
4056,27,Vince Flynn,2012,"The Last Man (Mitch Rapp,#13)",4.34,25127,1303,28,Thriller
4057,64,Amy Tan,2005,Saving Fish from Drowning,3.41,26060,2586,11,Fiction
4058,28,Lisa Genova,2012,Love Anthony,3.94,25772,3736,11,Fiction
4059,46,Seth Godin,2003,Purple Cow: Transform Your Business by Being Remarkable,3.78,26362,862,4,Business
4060,56,Rick Yancey,2016,"The Last Star (The 5th Wave,#3)",3.64,36016,5377,18,Young Adult
4061,24,"Bryan Lee O`Malley,Steve Buccellato",2007,"Scott Pilgrim,Volume 4: Scott Pilgrim Gets It Together",4.32,28873,808,6,Comics
4063,19,Jim Butcher,2015,"The Aeronaut`s Windlass (The Cinder Spires,#1)",4.18,25887,3252,10,Fantasy
4065,67,Nora Roberts,2005,"Black Rose (In the Garden,#2)",4.03,31458,728,17,Romance
4069,26,Edith Pattou,2003,East,4.14,32563,1966,10,Fantasy
4072,88,James Bowen,2012,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,3.96,27131,3539,16,Nonfiction
4073,32,J. Kenner,2013,"Complete Me (Stark Trilogy,#3)",4.23,36155,1570,17,Romance
4074,29,Robin Hobb,2014,"Fool`s Assassin (The Fitz and the Fool,#1)",4.35,26014,2030,10,Fantasy
4075,21,"Joss Whedon,John Cassaday",2004,"Astonishing X-Men,Volume 1: Gifted",4.17,22949,532,6,Comics
4076,36,Melissa Marr,2009,"Fragile Eternity (Wicked Lovely,#3)",3.83,38998,1839,18,Young Adult
4077,17,Kristen Ashley,2011,"The Gamble (Colorado Mountain,#1)",4.29,45047,3132,17,Romance
4080,34,Eric    Weiner,2008,The Geography of Bliss: One Grump`s Search for the Happiest Places in the World,3.83,25025,3099,16,Nonfiction
4081,53,Tom Wolfe,2004,I am Charlotte Simmons,3.4,21580,1891,11,Fiction
4082,35,Elle Kennedy,2015,"The Mistake (Off-Campus,#2)",4.15,43538,4083,17,Romance
4083,51,Susan Elizabeth Phillips,2005,"Match Me If You Can (Chicago Stars,#6)",4.13,35692,1458,17,Romance
4084,75,Nora Roberts,2001,"Heaven and Earth (Three Sisters Island,#2)",4.13,31458,788,17,Romance
4086,27,Tracy Brogan,2012,"Crazy Little Thing (Bell Harbor,#1)",3.8,24394,1875,17,Romance
4087,42,Meg Cabot,2005,Avalon High,3.8,39658,2063,18,Young Adult
4088,35,Stephenie Meyer,2011,"The Twilight Saga: The Official Illustrated Guide (Twilight,#4.5)",4.23,25092,851,18,Young Adult
4089,57,Kristin Hannah,2001,Summer Island,3.97,25494,1215,11,Fiction
4092,19,Megan McCafferty,2001,"Sloppy Firsts (Jessica Darling,#1)",3.94,32540,1822,18,Young Adult
4093,37,Matthew Quick,2013,"Forgive Me,Leonard Peacock",3.93,31077,4658,18,Young Adult
4096,47,Ben Mezrich,2002,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,3.87,19852,1739,16,Nonfiction
4097,17,"Mariko Tamaki,Jillian Tamaki",2014,This One Summer,3.67,31965,3529,6,Comics
4098,25,Jennifer Weiner,2012,The Next Best Thing,3.46,25699,2539,11,Fiction
4099,20,Nikki Sixx,2005,The Heroin Diaries: A Year In The Life Of A Shattered Rock Star,4.12,22627,1551,16,Nonfiction
4100,53,Paul Harding,2008,Tinkers,3.37,25135,4305,11,Fiction
4102,21,Penelope Ward,2014,Stepbrother Dearest,4.14,42254,4577,17,Romance
4105,35,Sherrilyn Kenyon,2004,Seize the Night (Dark-Hunter #6),4.36,39269,1209,17,Romance
4107,1,"Andrew Williamson,Andrew Williamson",2010,Harry Potter: A Pop-Up Book: Based on the Film Phenomenon,4.55,22846,37,10,Fantasy
4108,93,"Isabel Allende,Margaret Sayers Peden",2000,Portrait in Sepia,3.93,25203,1123,11,Fiction
4109,39,Amy Harmon,2013,Making Faces,4.36,42130,6337,17,Romance
4110,142,Vikas Swarup,2005,Q & A,3.98,25955,2541,11,Fiction
4111,27,Tana French,2016,The Trespasser (Dublin Murder Squad #6),3.98,29204,3688,15,Mystery
4113,72,C.J. Sansom,2003,"Dissolution (Matthew Shardlake,#1)",4.08,27657,1973,12,History
4114,25,Lisi Harrison,2004,"The Clique (The Clique,#1)",3.6,28457,2359,18,Young Adult
4115,51,Elizabeth Kolbert,2014,The Sixth Extinction: An Unnatural History,4.09,24757,3053,16,Nonfiction
4116,43,Ben Fountain,2012,Billy Lynn`s Long Halftime Walk,3.81,24324,3185,11,Fiction
4117,42,Daniel H. Pink,2004,A Whole New Mind: Why Right-Brainers Will Rule the Future,3.95,21946,1680,16,Nonfiction
4118,91,Lian Hearn,2002,"Across the Nightingale Floor (Tales of the Otori,#1)",4.06,28539,1649,10,Fantasy
4119,89,"Stephen Hawking,Leonard Mlodinow",2005,A Briefer History of Time,4.19,22637,888,16,Nonfiction
4121,73,Nora Roberts,2002,"Face the Fire (Three Sisters Island,#3)",4.15,30556,691,17,Romance
4122,17,Ronald H. Balson,2010,Once We Were Brothers,4.28,23169,2563,11,Fiction
4123,9,"Emily Bleeker,Dan John Miller",2016,When I`m Gone,3.94,34469,1876,11,Fiction
4124,55,Dean Koontz,2004,Life Expectancy,3.98,26398,1578,31,Horror
4125,18,Cinda Williams Chima,2008,"The Dragon Heir (The Heir Chronicles,#3)",4.14,29869,1067,10,Fantasy
4126,11,Ellen Hopkins,2010,"Fallout (Crank,#3)",4.29,26362,1448,18,Young Adult
4128,13,Emma Donoghue,2016,The Wonder,3.65,32092,4614,11,Fiction
4129,33,Alison Weir,2006,Innocent Traitor,3.94,26722,1589,11,Fiction
4130,81,John Irving,2001,The Fourth Hand,3.3,24814,968,11,Fiction
4132,66,Darren Shan,2000,"Tunnels of Blood (Cirque Du Freak,#3)",4.14,28733,843,10,Fantasy
4135,18,Michelle Hodkin,2014,"The Retribution of Mara Dyer (Mara Dyer,#3)",4.14,38229,5714,18,Young Adult
4136,5,Rachael Ray,2005,Rachael Ray 365: No Repeats: A Year of Deliciously Different Dinners,3.68,21631,146,8,Cooking
4140,26,James L. Swanson,2006,Manhunt: The 12-Day Chase for Lincoln`s Killer,4.12,23262,1993,12,History
4141,71,Cecelia Ahern,2009,The Book of Tomorrow,3.66,28726,2541,11,Fiction
4142,25,Ally Carter,2011,"Uncommon Criminals (Heist Society,#2)",4.15,36383,2180,18,Young Adult
4143,14,Kasie West,2014,On the Fence,4.04,32599,3716,17,Romance
4144,17,Mark  Edwards,2015,Follow You Home,3.86,28787,2071,15,Mystery
4145,31,Jerry Spinelli,2007,"Love,Stargirl (Stargirl,#2)",3.8,32275,2796,18,Young Adult
4146,50,Michelle Moran,2007,Nefertiti,4.07,27885,2234,12,History
4147,24,David McRaney,2011,"You Are Not So Smart: Why You Have Too Many Friends on Facebook,Why Your Memory Is Mostly Fiction,and 46 Other Ways You`re Deluding Yourself",3.85,22226,1402,16,Nonfiction
4150,25,Louise Penny,2013,"How the Light Gets In (Chief Inspector Armand Gamache,#9)",4.41,28475,3475,15,Mystery
4151,30,John Piper,2003,Don`t Waste Your Life,4.11,20722,597,16,Nonfiction
4152,121,Ildefonso Falcones,2006,La catedral del mar,4.05,25313,1387,11,Fiction
4155,17,"Jon Stewart,Rory Albanese,Kevin Bleyer,Rich Bloomquist,Steve Bodow,Tim Carvell,Wyatt Cenac,Hallie Haglund,J.R. Havlan,David Javerbaum,Elliott Kalan,Josh Lieb,Sam Means,Jo Miller,John Oliver,Daniel Radosh,Jason Ross",2010,Earth (The Book): A Visitor`s Guide to the Human Race,3.91,24039,1092,13,Humor
4156,28,Rachel Vincent,2009,"My Soul to Take (Soul Screamers,#1)",3.88,37630,2547,18,Young Adult
4158,26,Brodi Ashton,2012,"Everneath (Everneath,#1)",3.76,38028,4343,18,Young Adult
4159,27,Janet Evanovich,2009,"Plum Spooky (Stephanie Plum,#14.5)",3.77,36564,2097,15,Mystery
4161,9,G. Norman Lippert,2007,"James Potter and the Hall of Elders` Crossing (James Potter,#1)",3.78,21423,2457,10,Fantasy
4162,31,Jon Krakauer,2008,Where Men Win Glory: The Odyssey of Pat Tillman,4.03,23444,2574,16,Nonfiction
4164,24,J. Courtney Sullivan,2011,Maine,3.34,26907,3821,11,Fiction
4165,22,Kasie West,2015,The Fill-In Boyfriend,3.92,33366,4302,7,Contemporary
4166,74,Meg Rosoff,2004,How I Live Now,3.58,33294,4131,18,Young Adult
4167,39,Garth Nix,2003,"Mister Monday (The Keys to the Kingdom,#1)",3.77,30722,1314,10,Fantasy
4168,37,Heather Gudenkauf,2011,These Things Hidden,3.85,28962,3006,28,Thriller
4169,5,"Dawn J. Ranck,Phyllis Pellman Good",2000,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,3.85,22857,114,8,Cooking
4170,37,"Lili St. Crow,Lilith Saintcrow",2009,"Strange Angels (Strange Angels,#1)",3.78,36155,2089,10,Fantasy
4172,63,Nora Roberts,2009,Black Hills,4.08,28922,1316,17,Romance
4173,48,"Mark Millar,Steve McNiven,Dexter Vines,Morry Hollowell",2006,Civil War: A Marvel Comics Event,4.05,26638,1502,6,Comics
4174,27,"Kim Carpenter,John R. Perry,Krickitt Carpenter",2000,The Vow: The Kim & Krickitt Carpenter Story,3.77,23043,1817,16,Nonfiction
4176,23,Megan Miranda,2016,All the Missing Girls,3.79,42454,4825,15,Mystery
4178,24,Maria Semple,2016,Today Will Be Different,3.19,31086,4530,11,Fiction
4179,14,"CLAMP,William Flanagan",2003,"xxxHolic,Vol. 1 (xxxHOLiC,#1)",4.17,23465,278,20,Manga
4184,16,"Bryan Lee O`Malley,Nathan Fairbairn",2014,Seconds,4.07,27672,2852,6,Comics
4185,14,Tijan,2012,"Fallen Crest High (Fallen Crest High,#1)",4.13,37807,2472,17,Romance
4192,53,Anne Rice,2001,"Blood And Gold (The Vampire Chronicles,#8)",3.88,28635,565,10,Fantasy
4193,18,Rae Carson,2012,"The Crown of Embers (Fire and Thorns,#2)",4.2,35272,2864,10,Fantasy
4194,23,Tamora Pierce,2000,"Page (Protector of the Small,#2)",4.22,36330,591,10,Fantasy
4195,14,Kiera Cass,2014,"The Guard (The Selection,#2.5)",3.75,34837,2017,18,Young Adult
4198,13,Kristen Proby,2012,"Fight with Me (With Me in Seattle,#2)",4.25,39909,1741,17,Romance
4199,49,Ted Dekker,2003,"Black: The Birth of Evil (The Circle,#1)",4.21,25018,1530,11,Fiction
4200,40,N.K. Jemisin,2010,"The Hundred Thousand Kingdoms (Inheritance Trilogy,#1)",3.8,32505,3710,10,Fantasy
4203,42,Gena Showalter,2012,"Alice in Zombieland (White Rabbit Chronicles,#1)",4.05,33340,4689,18,Young Adult
4204,48,Aprilynne Pike,2009,"Spells (Wings,#2)",3.99,36223,1924,10,Fantasy
4207,20,Gordon Korman,2011,"The Medusa Plot (39 Clues: Cahills vs. Vespers,#1)",4.07,25090,566,15,Mystery
4208,45,Jeanne Birdsall,2005,"The Penderwicks: A Summer Tale of Four Sisters,Two Rabbits,and a Very Interesting Boy (The Penderwicks #1)",4.12,33898,3757,11,Fiction
4209,40,Nelson DeMille,2010,"The Lion (John Corey,#5)",4.22,23628,1051,11,Fiction
4210,46,Karen Marie Moning,2001,"Kiss of the Highlander (Highlander,#4)",4.31,34840,1423,17,Romance
4211,21,Sally Bedell Smith,2012,Elizabeth the Queen: The Life of a Modern Monarch,3.85,20705,933,3,Biography
4212,78,"Jo Nesbø,Charlotte Barslund",2014,The Son,4.07,25476,2270,15,Mystery
4213,14,"John Layman,Rob Guillory",2009,"Chew,Vol. 1: Taster`s Choice",4,27899,1690,6,Comics
4214,38,Linda Sue Park,2001,A Single Shard,3.87,28532,2059,11,Fiction
4216,30,Christopher Moore,2012,Sacré Bleu: A Comedy d`Art,3.77,25721,3234,11,Fiction
4218,32,Meg Cabot,2008,"Queen of Babble Gets Hitched (Queen of Babble,#3)",3.82,29529,841,17,Romance
4223,25,Melissa Marr,2010,"Radiant Shadows (Wicked Lovely,#4)",3.97,34440,1338,10,Fantasy
4224,14,Kristen Ashley,2012,"Motorcycle Man (Dream Man,#4)",4.43,45509,3213,17,Romance
4225,26,Amanda Palmer,2014,"The Art of Asking; or,How I Learned to Stop Worrying and Let People Help",3.97,22114,2349,16,Nonfiction
4226,35,Veronica Rossi,2014,"Into the Still Blue (Under the Never Sky,#3)",4.17,37218,3532,18,Young Adult
4227,39,Ann Brashares,2007,The Last Summer (of You and Me),3.58,27849,2427,11,Fiction
4230,40,D.J. MacHale,2003,"The Lost City of Faar (Pendragon,#2)",4.16,26256,605,10,Fantasy
4233,25,Shannon Hale,2004,"Enna Burning (The Books of Bayern,#2)",3.97,33826,3375,10,Fantasy
4234,38,Meg Cabot,2005,"Twilight (The Mediator,#6)",4.26,34286,979,18,Young Adult
4239,33,Viet Thanh Nguyen,2015,The Sympathizer,4,28424,3889,11,Fiction
4241,18,Joanna Wylde,2013,"Reaper`s Property (Reapers MC,#1)",4.13,46663,3336,17,Romance
4243,47,"Philippa Gregory,Mirjana Valent",2012,"The Kingmaker`s Daughter (The Plantagenet and Tudor Novels,#4)",3.95,28940,2427,12,History
4246,45,Erika Johansen,2015,"The Invasion of the Tearling (The Queen of the Tearling,#2)",4.15,29344,3535,10,Fantasy
4247,107,"Jo Nesbø,Don Bartlett",2011,"Phantom (Harry Hole,#9)",4.11,25682,1993,9,Crime
4249,72,Cecelia Ahern,2006,A Place Called Here,3.66,26438,1616,11,Fiction
4251,48,Anne Rice,2002,"Blackwood Farm (The Vampire Chronicles,#9)",3.85,27159,625,10,Fantasy
4253,62,Alexander McCall Smith,2002,"The Kalahari Typing School for Men (No. 1 Ladies` Detective Agency,#4)",3.99,30378,1265,15,Mystery
4254,28,Beatriz Williams,2013,A Hundred Summers,3.9,24680,2502,11,Fiction
4255,48,Sabaa Tahir,2016,"A Torch Against the Night (An Ember in the Ashes,#2)",4.34,35094,5543,10,Fantasy
4256,25,Gary D. Schmidt,2007,The Wednesday Wars,4.06,28812,4870,11,Fiction
4258,16,Judy Schachner,2003,Skippyjon Jones,4.25,27420,1103,11,Fiction
4259,68,Nora Roberts,2011,Chasing Fire,4.09,29133,1707,17,Romance
4260,116,Brian Tracy,2001,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,3.84,23687,1906,16,Nonfiction
