book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name,ranking
4574,16,"Brian K. Vaughan,Pia Guerra,José Marzán Jr.,Paul Chadwick",2004,"Y: The Last Man,Vol. 3: One Small Step (Y: The Last Man,#3)",4.22,25290,550,6,Comics,4213
4575,21,"Karma Wilson,Jane Chapman",2002,Bear Snores On,4.25,24814,604,11,Fiction,4316
4576,23,Lauren Graham,2016,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls,and Everything in Between",4.04,34247,5022,16,Nonfiction,3051
4577,21,Gabrielle Zevin,2007,Memoirs of a Teenage Amnesiac,3.7,30640,2446,18,Young Adult,3425
4578,31,"Brian Jacques,Gary Chalk",1992,"Salamandastron (Redwall,#5)",4.05,24566,249,10,Fantasy,4368
4579,53,Anne Rice,1996,Servant of the Bones,3.7,26001,408,10,Fantasy,4095
4580,29,Holly Black,2007,"Ironside (Modern Faerie Tales,#3)",4.04,30567,903,10,Fantasy,3435
4581,34,Melina Marchetta,2008,"Finnikin of the Rock (Lumatere Chronicles,#1)",3.93,33187,4036,10,Fantasy,3164
4583,57,"Michael Crichton,Richard   Preston",2011,Micro,3.38,23729,2791,25,Science Fiction,4527
4585,30,Greg Bear,1998,Foundation and Chaos (Second Foundation Trilogy #2),4.14,21582,69,25,Science Fiction,4969
4586,88,P.D. James,1962,Cover Her Face (Adam Dalgliesh #1),3.94,24819,889,15,Mystery,4313
4587,27,Kiersten White,2011,"Supernaturally (Paranormalcy,#2)",3.92,33985,2251,10,Fantasy,3075
4588,50,Terry Brooks,1996,"First King of Shannara (The Original Shannara Trilogy,#0)",3.94,24834,408,10,Fantasy,4309
4589,35,Louise Penny,2010,"Bury Your Dead (Chief Inspector Armand Gamache,#6)",4.33,26552,2760,15,Mystery,4003
4590,81,Michael Connelly,2007,"The Overlook (Harry Bosch,#13; Harry Bosch Universe,#15)",3.91,25578,1331,15,Mystery,4156
4591,9,منى المرشود,2007,أنت لي,4.03,18259,2434,17,Romance,5843
4593,49,Erin Hunter,2005,"Rising Storm (Warriors,#4)",4.38,28724,811,10,Fantasy,3687
4594,20,Glennon Doyle Melton,2016,Love Warrior,4.1,26061,3190,16,Nonfiction,4083
4595,39,Louise Penny,2009,"The Brutal Telling (Chief Inspector Armand Gamache,#5)",4.23,25133,2354,15,Mystery,4242
4596,21,Richard Paul Evans,2011,"The Prisoner of Cell 25 (Michael Vey,#1)",4.19,26165,3804,18,Young Adult,4066
4598,64,"Hannah  Green,Joanne Greenberg",1964,I Never Promised You a Rose Garden,3.85,24924,727,11,Fiction,4290
4599,16,Cinda Williams Chima,2012,"The Crimson Crown (Seven Realms,#4)",4.48,28763,2208,10,Fantasy,3680
4600,30,Elin Hilderbrand,2009,The Castaways,3.69,23515,1889,11,Fiction,4567
4601,24,Shonda Rhimes,2015,"Year of Yes: How to Dance It Out,Stand In the Sun and Be Your Own Person",4.05,29603,3643,16,Nonfiction,3544
4602,148,"Marguerite Duras,Barbara Bray,Maxine Hong Kingston",1984,The Lover,3.76,24857,1684,11,Fiction,4303
4603,18,Christopher Paolini,2005,"Eragon & Eldest (Inheritance,#1-2)",4.27,21816,343,10,Fantasy,4925
4604,50,Maya Banks,2013,"Burn (Breathless,#3)",4.01,33900,1781,17,Romance,3086
4606,106,Isabel Allende,1994,Paula,4.07,23529,1447,16,Nonfiction,4563
4607,47,Marilynne Robinson,2014,"Lila (Gilead,#3)",3.9,20731,3208,11,Fiction,5159
4608,57,Terry Brooks,1990,"The Scions of Shannara (Heritage of Shannara,#1)",3.97,25513,270,10,Fantasy,4167
4609,56,Kate Atkinson,1995,Behind the Scenes at the Museum,3.94,24884,2085,11,Fiction,4298
4610,27,Stephanie Danler,2016,Sweetbitter,3.28,25479,3423,11,Fiction,4175
4611,47,Julia Quinn,2002,"Romancing Mister Bridgerton (Bridgertons,#4)",4.2,34709,1640,17,Romance,2993
4612,24,"Edward Bloor,Danny De Vito",1997,Tangerine,3.61,24062,2269,11,Fiction,4463
4613,43,Richard Matheson,1971,Hell House,3.81,25891,1503,31,Horror,4108
4614,45,Claire Messud,2006,The Emperor`s Children,2.93,17593,2748,11,Fiction,6067
4615,58,Nora Roberts,2014,The Liar,3.95,24608,2229,7,Contemporary,4357
4616,40,Lisa Gardner,2001,"The Third Victim (Quincy & Rainie,#2)",4.16,22898,494,15,Mystery,4693
4617,34,Michael Connelly,2016,"The Wrong Side of Goodbye (Harry Bosch,#21; Harry Bosch Universe,#26)",4.36,28922,2543,15,Mystery,3649
4618,48,David Baldacci,2010,"Hell`s Corner (Camel Club,#5)",4.1,23793,1541,28,Thriller,4520
4619,63,Nora Roberts,2003,"Key of Valor (Key Trilogy,#3)",4.1,28735,639,17,Romance,3684
4620,31,"Bryan Burrough,John Helyar",1990,Barbarians at the Gate: The Fall of RJR Nabisco,4.22,20547,548,4,Business,5211
4621,35,Ann Leckie,2014,"Ancillary Sword (Imperial Radch,#2)",4.03,24057,2340,25,Science Fiction,4466
4622,2,"David Fishelson,Aaron Leichter,Max Brod,Franz Kafka",2003,Franz Kafka`s The Castle (Dramatization),4.07,22323,223,11,Fiction,4816
4623,24,Rysa Walker,2012,"Timebound (The Chronos Files,#1)",3.87,22691,2232,27,Travelling,4735
4624,42,"Catherynne M. Valente,Ana Juan",2011,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland,#1)",3.97,28746,4718,10,Fantasy,3681
4625,20,Denise Grover Swank,2011,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery,#1)",3.9,23105,2047,15,Mystery,4653
4626,44,"James Patterson,Marshall Karp",2012,"NYPD Red (NYPD Red,#1)",3.9,24953,1906,15,Mystery,4285
4627,66,"Douglas Preston,Lincoln Child",2006,"The Book of the Dead (Pendergast,#7; Diogenes,#3)",4.13,25369,944,15,Mystery,4191
4628,106,Timur Vermes,2012,Er ist wieder da,3.44,23050,2692,11,Fiction,4660
4629,45,Chris Pavone,2012,The Expats,3.42,24618,3534,11,Fiction,4352
4630,76,Kathy Reichs,2003,"Bare Bones (Temperance Brennan,#6)",3.95,28777,767,15,Mystery,3674
4631,33,Elin Hilderbrand,2013,Beautiful Day,3.75,22173,2230,11,Fiction,4861
4632,31,"Tim LaHaye,Jerry B. Jenkins",2000,"The Indwelling (Left Behind,#7)",3.97,22956,292,11,Fiction,4680
4633,68,Jeff Lindsay,2006,"Dexter in the Dark (Dexter,#3)",3.49,25629,1656,15,Mystery,4149
4635,49,Kevin Powers,2012,The Yellow Birds,3.74,20074,2982,11,Fiction,5352
4636,92,Harlan Coben,2004,Just One Look,4,25109,1386,15,Mystery,4248
4637,15,Katie Ashley,2013,"The Proposal (The Proposition,#2)",4.04,34669,1738,17,Romance,3000
4638,138,"Gerald Durrell,Helma Lapiņa",1956,"My Family and Other Animals (Corfu Trilogy,#1)",4.27,23944,1892,16,Nonfiction,4492
4639,43,Tawni O`Dell,1999,Back Roads,3.72,22013,932,11,Fiction,4895
4640,72,Raymond Carver,1983,Cathedral,4.3,20952,1031,11,Fiction,5094
4641,49,J.K. Rowling,2016,Fantastic Beasts and Where to Find Them: The Original Screenplay,4.41,42210,4692,10,Fantasy,2431
4642,37,"Stephen King,Robin A.H. Waterfield",1982,The Body,4.26,25271,723,11,Fiction,4216
4643,18,Donald Miller,2009,A Million Miles in a Thousand Years: What I Learned While Editing My Life,4.18,20299,1868,16,Nonfiction,5277
4644,51,Alison Goodman,2011,"Eona: The Last Dragoneye (Eon,#2)",4.12,31455,2266,10,Fantasy,3340
4646,24,Maurice Sendak,1962,Chicken Soup with Rice: A Book of Months (The Nutshell Library),4.25,25701,386,21,Poetry,4132
4647,52,Sue Grafton,2004,"R is for Ricochet (Kinsey Millhone,#18)",3.96,26079,631,15,Mystery,4080
4648,15,Quinn Loftis,2011,"Prince of Wolves (The Grey Wolves,#1)",4.06,30560,2474,17,Romance,3436
4649,16,"Doreen Cronin,Harry Bliss",1996,Diary of a Worm,4.19,23423,691,11,Fiction,4593
4650,58,Susan Cooper,1975,"The Grey King (The Dark Is Rising,#4)",4.18,29999,678,10,Fantasy,3493
4651,18,Kevin Hearne,2013,"Hunted (The Iron Druid Chronicles,#6)",4.3,25146,1157,10,Fantasy,4238
4652,13,Emily Snow,2012,"Devoured (Devoured,#1)",3.94,35577,1788,17,Romance,2908
4654,43,Michel Faber,2014,The Book of Strange New Things,3.66,20881,3347,11,Fiction,5116
4655,5,Claire LaZebnik,2011,Epic Fail,3.73,30179,2201,18,Young Adult,3483
4656,52,Laurell K. Hamilton,2002,"A Caress of Twilight (Merry Gentry,#2)",4.05,33314,650,10,Fantasy,3150
4657,53,Richard Condon,1959,The Manchurian Candidate (Movie Tie-In Edition),4.09,19871,295,11,Fiction,5399
4658,54,Judy Blume,1990,"Fudge-a-Mania (Fudge,#4)",3.99,25066,544,11,Fiction,4259
4659,31,James Patterson,2012,"Nevermore (Maximum Ride,#8)",3.88,29527,2728,18,Young Adult,3557
4660,12,Anne Lamott,1993,Operating Instructions: A Journal of My Son`s First Year,4.18,20063,1631,16,Nonfiction,5356
4661,10,"Carl Sagan,Ann Druyan",1994,Pale Blue Dot: A Vision of the Human Future in Space,4.32,20602,661,24,Science,5191
4662,22,Abbi Glines,2013,"Simple Perfection (Rosemary Beach,#6; Perfection,#2)",4.25,37082,2680,17,Romance,2793
4663,19,Shane Claiborne,2006,The Irresistible Revolution: Living as an Ordinary Radical,4.07,19186,953,16,Nonfiction,5581
4664,43,John Medina,2008,"Brain Rules: 12 Principles for Surviving and Thriving at Work,Home,and School",4,21882,1362,16,Nonfiction,4915
4665,28,D.J. MacHale,2007,"The Pilgrims of Rayne (Pendragon,#8)",4.14,22047,288,10,Fantasy,4888
4666,65,Richard C. Morais,2008,The Hundred-Foot Journey,3.54,22066,3358,11,Fiction,4883
4667,32,Anthony Horowitz,2011,Scorpia Rising (Alex Rider #9),4.29,24512,984,18,Young Adult,4378
4668,41,Lincoln Peirce,2010,"Big Nate: In a Class by Himself (Big Nate Novels,#1)",4.16,21541,947,11,Fiction,4980
4669,54,Meg Cabot,2008,"Forever Princess (The Princess Diaries,#10)",4.08,29733,1018,18,Young Adult,3525
4670,45,Tim Burton,1997,The Melancholy Death of Oyster Boy and Other Stories,4.13,24907,1558,21,Poetry,4295
4671,29,Edwidge Danticat,1994,"Breath,Eyes,Memory",3.86,22855,1068,11,Fiction,4704
4673,69,Michael Connelly,2009,"The Scarecrow (Jack McEvoy,#2)",4.03,26074,1674,15,Mystery,4081
4674,21,Matt Haig,2013,The Humans,4.07,24334,3354,11,Fiction,4415
4675,43,Anthony Horowitz,2009,"Crocodile Tears (Alex Rider,#8)",4.18,24561,759,18,Young Adult,4370
4676,5,Essam Youssef,2008,1/4 جرام,4.02,16725,1895,11,Fiction,6348
4677,19,Shaunti Feldhahn,2004,For Women Only: What You Need to Know about the Inner Lives of Men,4.06,20021,878,16,Nonfiction,5367
4678,65,"Dean Koontz,Keith Szarabajka",1998,"Seize the Night (Moonlight Bay,#2)",4.07,23468,494,31,Horror,4581
4679,34,Lynsay Sands,2005,A Quick Bite (Argeneau #1),3.91,33441,1366,17,Romance,3128
4680,68,Nora Roberts,2003,"Key of Knowledge (Key Trilogy,#2)",4.09,28888,594,17,Romance,3652
4681,54,Matthew Reilly,1998,"Ice Station (Shane Schofield,#1)",4.1,22466,966,28,Thriller,4785
4682,100,Ken Follett,1993,A Dangerous Fortune,3.99,24291,1239,11,Fiction,4429
4683,48,Jasper Fforde,2003,The Well of Lost Plots (Thursday Next #3),4.09,31822,1604,10,Fantasy,3315
4685,64,Richard Ford,2012,Canada,3.49,21456,3213,11,Fiction,4999
4686,30,Jasper Fforde,2005,"The Big Over Easy (Nursery Crime,#1)",3.92,27065,1986,13,Humor,3924
4687,54,"Holly Black,Tony DiTerlizzi",2000,"The Seeing Stone (The Spiderwick Chronicles,#2)",3.87,30364,1070,10,Fantasy,3465
4688,66,Antony Beevor,1998,"Stalingrad: The Fateful Siege,1942–1943",4.29,20577,669,12,History,5204
4689,7,Kyousuke Motomi,2001,"Beast Master,Vol. 1 (Beast Master,#1)",4.21,21738,238,20,Manga,4941
4690,29,"Doreen Cronin,Betsy Lewin",2002,"Giggle,Giggle,Quack",4.19,22766,351,13,Humor,4724
4692,47,Steven Galloway,2008,The Cellist of Sarajevo,4.02,23981,3148,11,Fiction,4485
4693,48,Lisa Kleypas,2009,"Smooth Talking Stranger (Travises,#3)",4.17,30829,1535,17,Romance,3402
4694,17,Betty White,2011,If You Ask Me (And of Course You Won`t),3.65,23426,2292,16,Nonfiction,4592
4696,51,Daniel Silva,2009,"The Defector (Gabriel Allon,#9)",4.28,21361,761,28,Thriller,5018
4697,61,John Irving,2012,In One Person,3.65,21588,3137,11,Fiction,4968
4699,38,James Surowiecki,2004,The Wisdom of Crowds,3.8,19282,627,16,Nonfiction,5555
4700,73,"Douglas Preston,Lincoln Child",2003,"Still Life With Crows (Pendergast,#4)",4.18,25021,1186,15,Mystery,4271
4701,42,James Herbert,1975,The Fog,3.87,19894,294,31,Horror,5397
4702,70,"Anthony Robbins,Kenneth H. Blanchard,Jason Winters",1986,Unlimited Power : The New Science Of Personal Achievement,4.21,19679,381,19,Self Help,5443
4703,51,"Douglas Preston,Lincoln Child",2010,"Fever Dream (Pendergast,#10)",4.09,24196,1338,15,Mystery,4444
4704,47,Jeanette Winterson,2011,Why Be Happy When You Could Be Normal?,3.94,22096,2247,16,Nonfiction,4879
4705,23,Ann Aguirre,2012,"Outpost (Razorland,#2)",4.12,27482,2003,18,Young Adult,3855
4706,10,Roz Chast,2014,Can`t We Talk about Something More Pleasant?,4.1,19756,3156,14,Memoir,5426
4707,25,"Marilyn Manson,Neil Strauss",1998,The Long Hard Road Out of Hell,3.88,20277,1034,16,Nonfiction,5285
4709,17,Bernard Waber,1965,"Lyle,Lyle,Crocodile",4.13,24407,175,11,Fiction,4398
4710,31,Gail Carriger,2013,"Etiquette & Espionage (Finishing School,#1)",3.79,34613,5256,10,Fantasy,3004
4711,109,"José Saramago,Margaret Jull Costa",2005,Death With Interruptions,3.97,22302,2401,11,Fiction,4823
4712,29,Tamora Pierce,1997,"Sandry`s Book (Circle of Magic,#1)",3.99,31992,809,10,Fantasy,3298
4713,64,Dean Koontz,1997,Sole Survivor,3.77,23181,579,31,Horror,4640
4714,56,"Fredrik Backman,Henning Koch,سمانه پرهیزکاری",2014,Britt-Marie Was Here,4.07,29661,4613,11,Fiction,3537
4715,26,Rob Bell,2005,Velvet Elvis: Repainting the Christian Faith,3.77,19629,1022,16,Nonfiction,5457
4717,30,Beverly  Lewis,1997,"The Shunning (The Heritage of Lancaster County,#1)",4.13,21421,774,11,Fiction,5004
4718,27,Anne Bishop,2013,"Written in Red (The Others,#1)",4.29,33990,4294,10,Fantasy,3074
4719,38,Nicholas Meyer,1974,The Seven-Percent Solution,4.14,19939,264,15,Mystery,5381
4720,49,Suzanne Collins,2006,"Gregor and the Marks of Secret (Underland Chronicles,#4)",4.21,25671,1041,10,Fantasy,4141
4721,27,Timothy J. Keller,2008,The Prodigal God: Recovering the Heart of the Christian Faith,4.39,21613,1295,16,Nonfiction,4962
4722,35,Peter Mayle,1991,Toujours Provence,4,22335,371,27,Travelling,4813
4723,28,Jonathan Harr,2005,The Lost Painting,3.71,19555,769,16,Nonfiction,5485
4724,15,Chris Bohjalian,2013,The Light in the Ruins,3.65,22712,2863,11,Fiction,4729
4725,20,Sonia Sotomayor,2013,My Beloved World,4.03,20156,2789,16,Nonfiction,5323
4726,39,Vernor Vinge,1998,"A Deepness in the Sky (Zones of Thought,#2)",4.32,23477,741,25,Science Fiction,4578
4728,201,Agatha Christie,1950,"A Murder Is Announced (Miss Marple,#5)",3.96,30212,1199,15,Mystery,3476
4729,36,"Rien Poortvliet,Wil Huygen",1976,Gnomes,4.01,23304,329,10,Fantasy,4615
4730,31,MaryJanice Davidson,2004,"Undead and Unemployed (Undead,#2)",3.93,30748,858,17,Romance,3409
4731,49,Steven Pressfield,1998,Gates of Fire: An Epic Novel of the Battle of Thermopylae,4.4,21093,1561,11,Fiction,5069
4732,21,Hester Browne,2005,"The Little Lady Agency (The Little Lady Agency,#1)",3.74,23201,1019,17,Romance,4635
4734,20,Alan Cumming,2014,Not My Father`s Son,4,23330,3202,16,Nonfiction,4606
4735,28,Nigella Lawson,2007,"Nigella Express: Good Food,Fast",3.96,20292,198,8,Cooking,5280
4736,11,D.M. Pulley,2015,The Dead Key,3.79,19013,1747,15,Mystery,5613
4737,28,Jill Shalvis,2010,"Simply Irresistible (Lucky Harbor,#1)",3.92,28849,1717,17,Romance,3663
4738,34,Sylvain Reynard,2013,"Gabriel`s Redemption (Gabriel`s Inferno,#3)",4.23,31514,2648,17,Romance,3333
4739,21,Bryan Lee O`Malley,2009,"Scott Pilgrim,Volume 5: Scott Pilgrim Vs. the Universe",4.33,26099,773,6,Comics,4076
4740,26,Atul Gawande,2007,Better: A Surgeon`s Notes on Performance,4.19,19064,1579,16,Nonfiction,5611
4741,14,Cherrie Lynn,2012,"Leave Me Breathless (Ross Siblings,#3)",4.26,31412,1374,17,Romance,3345
4742,33,Kylie Scott,2014,"Play (Stage Dive,#2)",4.33,41266,3844,17,Romance,2498
4743,11,"Rebecca Housel,J. Jeremy Wisnewski,William Irwin",2009,"Twilight and Philosophy: Vampires,Vegetarians,and the Pursuit of Immortality",4.39,18054,39,22,Philisophy,5905
4744,79,Eric Berne,1964,Games People Play,3.81,19189,596,32,Psychology,5580
4745,22,Brandon Sanderson,2013,"Mitosis (The Reckoners,#1.5)",3.87,22181,1477,10,Fantasy,4860
4747,26,Rachel Hauck,2012,The Wedding Dress,3.83,26267,1905,11,Fiction,4047
4748,47,"Stephen C. Lundin,Harry Paul,John Christensen,Kenneth H. Blanchard",1996,Fish: A Proven Way to Boost Morale and Improve Results,3.92,20340,770,4,Business,5265
4749,46,Stephen E. Ambrose,1994,"D-Day,June 6,1944: The Battle for the Normandy Beaches",4.25,19215,540,12,History,5571
4750,22,Linda Sue Park,2010,A Long Walk to Water: Based on a True Story,4.23,24076,3832,11,Fiction,4460
4751,33,Michael  Grant,2013,"Light (Gone,#6)",4.4,26356,2459,18,Young Adult,4037
4752,13,"Vi Keeland,Penelope Ward",2016,Stuck-Up Suit,4.14,31623,3250,17,Romance,3327
4753,61,Philip José Farmer,1971,"To Your Scattered Bodies Go (Riverworld,#1)",3.94,23991,665,25,Science Fiction,4482
4754,78,Nora Roberts,2001,Midnight Bayou,3.96,26857,764,17,Romance,3950
4755,65,Mark Helprin,1983,Winter`s Tale,3.5,23168,3850,11,Fiction,4643
4756,66,Sidney Sheldon,1991,The Doomsday Conspiracy,3.59,18567,602,11,Fiction,5742
4757,73,"J.D. Robb,Susan Ericksen",1996,"Rapture in Death (In Death,#4)",4.26,31440,1093,15,Mystery,3342
4759,49,Adeline Yen Mah,1997,Falling Leaves: The Memoir of an Unwanted Chinese Daughter,3.88,21301,1636,16,Nonfiction,5032
4760,9,مصطفى محمود,1970,رحلتي من الشك إلى الإيمان,4.03,17687,1682,23,Religion,6037
4761,19,C.C. Hunter,2012,"Whispers at Moonrise (Shadow Falls,#4)",4.38,29922,1339,10,Fantasy,3501
4762,38,Timothy Ferriss,2000,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss,Incredible Sex,and Becoming Superhuman",3.76,20858,1367,16,Nonfiction,5127
4763,116,"Michel Houellebecq,Frank Wynne",1998,The Elementary Particles,3.78,21691,1317,11,Fiction,4947
4764,10,Georgia Cates,2013,"Beauty from Surrender (Beauty,#2)",4.13,34393,2028,17,Romance,3032
4765,3,"Roy Thomas,Dick Giordano,Mark D. Beazley,Bram Stoker",2005,Dracula (Marvel Illustrated),3.93,14729,37,5,Classics,7085
4766,62,Dav Pilkey,1997,"The Adventures of Captain Underpants (Captain Underpants,#1)",3.84,24414,1665,13,Humor,4396
4767,37,Paul Tough,2012,"How Children Succeed: Grit,Curiosity,and the Hidden Power of Character",3.91,18145,1947,16,Nonfiction,5874
4768,85,Arthur C. Clarke,1979,The Fountains of Paradise,3.96,21536,462,25,Science Fiction,4982
4769,78,Elif Shafak,2006,The Bastard of Istanbul,3.79,21564,2688,11,Fiction,4973
4770,27,David Levithan,2013,Two Boys Kissing,4.11,27058,3187,18,Young Adult,3926
4772,11,Scott B. Smith,2006,The Ruins,3.5,23932,2760,31,Horror,4496
4773,45,Erin Hunter,2004,"A Dangerous Path (Warriors,#5)",4.42,27711,727,10,Fantasy,3821
4774,57,Michael Blake,1988,"Dances with Wolves (Dances with Wolves,#1)",4.19,20366,389,11,Fiction,5260
4775,17,Tamora Pierce,2009,"Bloodhound (Beka Cooper,#2)",4.26,30570,993,10,Fantasy,3433
4776,14,Brent Weeks,2009,"The Night Angel Trilogy (Night Angel,#1-3)",4.42,19298,504,10,Fantasy,5550
4778,627,Anonymous,2001,The Holy Bible: English Standard Version,4.66,23236,591,23,Religion,4628
4779,73,Ellis Peters,1977,"A Morbid Taste for Bones (Chronicles of Brother Cadfael,#1)",3.99,25351,1004,15,Mystery,4196
4781,35,Sherrilyn Kenyon,2005,"Unleash the Night (Dark Hunter,#8; Were-Hunter,#2)",4.34,34809,968,17,Romance,2989
4782,48,Angie Sage,2009,"Syren (Septimus Heap,#5)",4.1,26679,746,10,Fantasy,3977
4783,115,"Dmitry Glukhovsky,M. David Drevs",2005,"Metro 2033 (METRO,#1)",3.98,23330,1545,25,Science Fiction,4607
4784,67,Christos Tsiolkas,2008,The Slap,3.16,21468,2781,11,Fiction,4996
4786,36,Marcus Sakey,2013,"Brilliance (Brilliance Saga,#1)",3.95,22377,1964,11,Fiction,4803
4787,6,Camille Pagán,2015,Life and Other Near-Death Experiences,3.82,19644,1617,11,Fiction,5450
4788,37,Jonathan Lethem,2003,The Fortress of Solitude,3.87,18114,1369,11,Fiction,5888
4789,39,Dean Koontz,2007,The Darkest Evening of the Year,3.71,22552,1533,31,Horror,4764
4790,43,Jeff VanderMeer,2014,"Authority (Southern Reach,#2)",3.55,22147,2640,25,Science Fiction,4864
4791,56,"Holly Black,Tony DiTerlizzi",2004,"The Wrath of Mulgarath (The Spiderwick Chronicles,#5)",3.92,28934,818,10,Fantasy,3644
4792,5,Caroline Preston,2011,The Scrapbook of Frankie Pratt,3.72,20548,734,11,Fiction,5210
4793,33,Myla Goldberg,2000,Bee Season,3.55,22184,1484,11,Fiction,4858
4794,72,Karin Slaughter,2004,"Indelible (Grant County,#4)",4.19,23634,685,15,Mystery,4544
4795,43,Dean Koontz,1976,Night Chills,3.86,20815,252,31,Horror,5140
4796,14,"Ram Dass,Richard Alpert",1971,Be Here Now,4.27,18669,598,16,Nonfiction,5711
4797,74,Patricia Cornwell,2004,"Trace (Kay Scarpetta,#13)",3.76,25347,731,15,Mystery,4199
4798,67,Conn Iggulden,2007,"Genghis: Birth of an Empire (Conqueror,#1)",4.34,20307,1169,11,Fiction,5275
4799,20,David Eddings,1990,"The Ruby Knight (The Elenium,#2)",3.96,25848,198,10,Fantasy,4112
4800,47,Clive Barker,1992,The Thief of Always,4.18,22200,1275,18,Young Adult,4852
4801,47,Lara Adrian,2007,"Kiss of Crimson (Midnight Breed,#2)",4.17,34621,1147,17,Romance,3003
4802,22,Tess Gerritsen,2008,"The Keepsake (Rizzoli & Isles,#7)",4.09,26326,1397,15,Mystery,4041
4803,54,Brad Stone,2013,The Everything Store: Jeff Bezos and the Age of Amazon,4.06,24678,1577,4,Business,4343
4804,26,Brittainy C. Cherry,2015,"The Air He Breathes (Elements,#1)",4.2,33369,4123,17,Romance,3138
4805,26,Kresley Cole,2009,Kiss of a Demon King (Immortals After Dark #7),4.35,33311,1131,17,Romance,3151
4806,29,Steven Erikson,2006,"The Bonehunters (Malazan Book of the Fallen,#6)",4.42,22668,603,10,Fantasy,4740
4807,8,Heidi McLaughlin,2012,"Forever My Girl (The Beaumont Series,#1)",4.04,35416,2201,17,Romance,2920
4808,14,Charlie N. Holmberg,2014,"The Glass Magician (The Paper Magician Trilogy,#2)",3.87,22974,1786,10,Fantasy,4677
4809,14,Ashwin Sanghi,2010,Chanakya`s Chant,3.68,17270,1119,11,Fiction,6175
4811,23,James M. McPherson,1988,Battle Cry of Freedom,4.32,20326,890,12,History,5267
4812,5,"Michael Teitelbaum,Sue DiCicco",1989,The Little Mermaid,4.36,22079,71,10,Fantasy,4882
4813,60,"James Patterson,Andrew Gross",2005,Lifeguard,3.76,21613,794,15,Mystery,4963
4814,19,Rob Buyea,2010,Because of Mr. Terupt,4.34,22507,2504,11,Fiction,4775
4815,45,Judy Blume,1974,Blubber,3.78,27462,961,11,Fiction,3862
4816,21,Jeaniene Frost,2011,"One Grave at a Time (Night Huntress,#6)",4.25,37594,1971,10,Fantasy,2751
4817,21,Jennifer L. Armentrout,2013,"Apollyon (Covenant,#4)",4.4,34041,2255,10,Fantasy,3071
4818,38,Lindsey Kelk,2009,"I Heart New York (I Heart,#1)",3.84,20465,955,17,Romance,5235
4819,32,Meg Cabot,2008,"Airhead (Airhead,#1)",3.77,34101,2002,18,Young Adult,3066
4820,48,"A.N. Roquelaure,Anne Rice",1985,"Beauty`s Release (Sleeping Beauty,#3)",3.71,24040,652,11,Fiction,4469
4821,29,Beth Fantaskey,2000,"Jessica`s Guide to Dating on the Dark Side (Jessica,#1)",3.85,35481,2799,18,Young Adult,2916
4822,6,E.E. Cummings,1991,"Complete Poems,1904-1962",4.35,18814,196,21,Poetry,5675
4823,37,"Larry Bossidy,Ram Charan,Charles Burck",2009,Execution: The Discipline of Getting Things Done,3.83,18545,313,4,Business,5746
4824,23,Caitlin Doughty,2014,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,4.04,21669,3029,16,Nonfiction,4952
4825,47,Daniel Silva,2010,"The Rembrandt Affair (Gabriel Allon,#10)",4.26,21773,1173,28,Thriller,4935
4827,63,"Joe Hill,Christopher Golden",2005,20th Century Ghosts,3.95,24783,1803,31,Horror,4326
4828,45,David Mitchell,1999,Ghostwritten,4.06,21178,1868,11,Fiction,5057
4829,16,Simon Wood,2015,The One That Got Away,3.77,17887,1181,28,Thriller,5971
4830,27,Richelle Mead,2015,"The Ruby Circle (Bloodlines,#6)",4.22,32890,4043,10,Fantasy,3205
4831,25,Grace Lin,2009,Where the Mountain Meets the Moon,4.24,25678,3364,10,Fantasy,4138
4833,17,Olivia Cunning,2011,"Rock Hard (Sinners on Tour,#2)",4.11,37208,1837,17,Romance,2782
4834,39,Caitlin Moran,2014,How to Build a Girl,3.69,21477,2584,11,Fiction,4993
4835,7,Andrea Hirata,2006,"Sang Pemimpi (Tetralogi Laskar Pelangi,#2)",4.09,13505,1148,11,Fiction,7610
4836,32,A.J. Jacobs,2004,The Know-It-All: One Man`s Humble Quest to Become the Smartest Person in the World,3.77,23256,2358,14,Memoir,4625
4837,43,Lisa Gardner,2013,"Touch & Go (Tessa Leoni,#2)",4.05,22686,2171,15,Mystery,4736
4838,37,Chris Bohjalian,2007,The Double Bind,3.62,23773,3551,11,Fiction,4522
4839,18,Mary Kay Andrews,2011,Summer Rental,3.78,23166,2233,11,Fiction,4644
4840,53,S.K. Tremayne,2015,The Ice Twins,3.68,23228,3015,28,Thriller,4631
4841,36,J.A. Redmerski,2013,"The Edge of Always (The Edge of Never,#2)",4.02,33118,2993,17,Romance,3175
4842,60,Tracy Chevalier,1997,The Virgin Blue,3.65,24715,1554,11,Fiction,4334
4843,39,Michael Moss,2013,Salt Sugar Fat: How the Food Giants Hooked Us,3.98,20455,2615,16,Nonfiction,5238
4844,34,"Edward Eager,N.M. Bodecker",1954,"Half Magic (Tales of Magic,#1)",3.94,29719,1264,10,Fantasy,3527
